Id,Temperature (K),Pressure (kPa),Phase,N Components,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 1,Mole Fraction 1,Exact Amount 1,Role 1,Component 2,Mole Fraction 2,Exact Amount 2,Role 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
6600,298.15,101.0,Liquid,2,0.9261620000000004,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2373,0,Solvent,Cc1ccccn1,0.7627,0.0,Solvent,,
6601,298.15,101.0,Liquid,2,0.910915,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4916,0,Solvent,Cc1ccccn1,0.5084,0.0,Solvent,,
6602,308.15,101.0,Liquid,2,0.8802920000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.8219,0,Solvent,Cc1ccccn1,0.1781,0.0,Solvent,,
6603,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2683,0,Solvent,Cc1ccccn1,0.7317,0.0,Solvent,0.1057,
6604,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4822,0,Solvent,Cc1ccccn1,0.5178,0.0,Solvent,0.1728,
6605,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.8216,0,Solvent,Cc1ccccn1,0.1784,0.0,Solvent,0.1352,
6606,298.15,101.0,Liquid,2,0.9348570000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2461,0,Solvent,Cc1cccnc1,0.7539,0.0,Solvent,,
6607,298.15,101.0,Liquid,2,0.9179640000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4827,0,Solvent,Cc1cccnc1,0.5173,0.0,Solvent,,
6608,298.15,101.0,Liquid,2,0.8976640000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.7568,0,Solvent,Cc1cccnc1,0.2432,0.0,Solvent,,
6609,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2732,0,Solvent,Cc1cccnc1,0.7268,0.0,Solvent,0.1036,
6610,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4803,0,Solvent,Cc1cccnc1,0.5197,0.0,Solvent,0.1271,
6611,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.7355,0,Solvent,Cc1cccnc1,0.2645,0.0,Solvent,0.0924,
6612,298.15,101.0,Liquid,2,0.9329390000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2536,0,Solvent,Cc1ccncc1,0.7464,0.0,Solvent,,
6613,298.15,101.0,Liquid,2,0.9162950000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4913,0,Solvent,Cc1ccncc1,0.5087,0.0,Solvent,,
6614,308.15,101.0,Liquid,2,0.8827950000000002,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.8263,0,Solvent,Cc1ccncc1,0.1737,0.0,Solvent,,
6615,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.2416,0,Solvent,Cc1ccncc1,0.7584,0.0,Solvent,0.0975,
6616,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.4834,0,Solvent,Cc1ccncc1,0.5166,0.0,Solvent,0.1741,
6617,308.15,101.0,Liquid,2,,,10.1016/j.tca.2011.02.002,C1CCOCC1,0.8262,0,Solvent,Cc1ccncc1,0.1738,0.0,Solvent,0.0948,
6618,298.15,101.0,Liquid,2,0.8299700000000002,,10.1016/j.fluid.2008.06.019,CC(C)OC(C)C,0.2004,0,Solvent,Cc1ccccc1,0.7996,0.0,Solvent,,
6619,298.15,101.0,Liquid,2,0.7849200000000002,,10.1016/j.fluid.2008.06.019,CC(C)OC(C)C,0.5003,0,Solvent,Cc1ccccc1,0.4997,0.0,Solvent,,
6620,298.15,101.0,Liquid,2,0.7573100000000001,,10.1016/j.fluid.2008.06.019,CC(C)OC(C)C,0.7004,0,Solvent,Cc1ccccc1,0.2996,0.0,Solvent,,
6621,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2007.03.017,CC(C)OC(C)C,0.228,0,Solvent,Cc1ccccc1,0.772,0.0,Solvent,0.0593,
6622,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2007.03.017,CC(C)OC(C)C,0.455,0,Solvent,Cc1ccccc1,0.545,0.0,Solvent,0.0323,
6623,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2007.03.017,CC(C)OC(C)C,0.752,0,Solvent,Cc1ccccc1,0.248,0.0,Solvent,-0.0091,
6624,298.15,101.3,Liquid,2,0.7440910000000002,,10.1007/s10765-010-0737-5,CC(C)OC(C)C,0.8082,0,Solvent,CCCCCl,0.1918,0.0,Solvent,,
6625,298.15,101.3,Liquid,2,0.7925060000000002,,10.1007/s10765-010-0737-5,CC(C)OC(C)C,0.484,0,Solvent,CCCCCl,0.516,0.0,Solvent,,
6626,298.15,101.3,Liquid,2,0.8263210000000002,,10.1007/s10765-010-0737-5,CC(C)OC(C)C,0.2846,0,Solvent,CCCCCl,0.7154,0.0,Solvent,,
6627,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)OC(C)C,0.7274,0,Solvent,CCCCCl,0.2726,0.0,Solvent,-0.0732,
6628,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)OC(C)C,0.4547,0,Solvent,CCCCCl,0.5453,0.0,Solvent,-0.0954,
6629,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)OC(C)C,0.2727,0,Solvent,CCCCCl,0.7273,0.0,Solvent,-0.0785,
6630,298.15,101.3,Liquid,2,0.7878250000000002,,10.1007/s10765-010-0737-5,CC(C)CCl,0.5137,0,Solvent,CC(C)OC(C)C,0.4863,0.0,Solvent,,
6631,298.15,101.3,Liquid,2,0.8355300000000002,,10.1007/s10765-010-0737-5,CC(C)CCl,0.8059,0,Solvent,CC(C)OC(C)C,0.1941,0.0,Solvent,,
6632,298.15,101.0,Liquid,2,0.7293950000000001,,10.1021/je100765j,CC(C)CCl,0.091,0,Solvent,CC(C)OC(C)C,0.909,0.0,Solvent,,
6633,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)CCl,0.0907,0,Solvent,CC(C)OC(C)C,0.9093,0.0,Solvent,-0.0302,
6634,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)CCl,0.5453,0,Solvent,CC(C)OC(C)C,0.4547,0.0,Solvent,-0.0957,
6635,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)CCl,0.727,0,Solvent,CC(C)OC(C)C,0.273,0.0,Solvent,-0.0791,
6636,298.15,101.3,Liquid,2,0.7376660000000003,,10.1007/s10765-010-0737-5,CC(C)(C)Cl,0.1991,0,Solvent,CC(C)OC(C)C,0.8009,0.0,Solvent,,
6637,298.15,101.3,Liquid,2,0.7723510000000002,,10.1007/s10765-010-0737-5,CC(C)(C)Cl,0.5148,0,Solvent,CC(C)OC(C)C,0.4852,0.0,Solvent,,
6638,298.15,101.3,Liquid,2,0.7971450000000002,,10.1007/s10765-010-0737-5,CC(C)(C)Cl,0.7152,0,Solvent,CC(C)OC(C)C,0.2848,0.0,Solvent,,
6639,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)(C)Cl,0.2192,0,Solvent,CC(C)OC(C)C,0.7808,0.0,Solvent,0.007,
6640,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)(C)Cl,0.5512,0,Solvent,CC(C)OC(C)C,0.4488,0.0,Solvent,0.0071,
6641,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2011.06.001,CC(C)(C)Cl,0.7747,0,Solvent,CC(C)OC(C)C,0.2253,0.0,Solvent,0.0035,
6642,298.15,101.0,Liquid,2,0.9848000000000002,,10.1021/je8008182,Cc1ccncc1,0.225,0,Solvent,O,0.775,0.0,Solvent,,
6643,298.15,101.0,Liquid,2,0.9704000000000004,,10.1021/je8008182,Cc1ccncc1,0.5,0,Solvent,O,0.5,0.0,Solvent,,
6644,298.15,101.0,Liquid,2,0.9614000000000004,,10.1021/je8008182,Cc1ccncc1,0.75,0,Solvent,O,0.25,0.0,Solvent,,
6645,298.15,101.0,Liquid,2,0.8305800000000002,,10.1016/j.jct.2005.09.004,C1CCCCC1,0.6997,0,Solvent,C1COCCO1,0.3003,0.0,Solvent,,
6646,298.15,101.0,Liquid,2,0.8769800000000002,,10.1016/j.jct.2005.09.004,C1CCCCC1,0.4994,0,Solvent,C1COCCO1,0.5006,0.0,Solvent,,
6647,298.15,101.0,Liquid,2,0.9312200000000004,,10.1016/j.jct.2005.09.004,C1CCCCC1,0.2972,0,Solvent,C1COCCO1,0.7028,0.0,Solvent,,
6648,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2006.03.020,C1CCCCC1,0.7442,0,Solvent,C1COCCO1,0.2558,0.0,Solvent,1.262,
6649,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2006.03.020,C1CCCCC1,0.4928,0,Solvent,C1COCCO1,0.5072,0.0,Solvent,1.588,
6650,303.15,101.0,Liquid,2,,,10.1016/j.fluid.2006.03.020,C1CCCCC1,0.2394,0,Solvent,C1COCCO1,0.7606,0.0,Solvent,1.124,
6651,298.15,100.0,Liquid,2,0.9305900000000004,,10.1021/acs.jced.6b00606,C1CCOCC1,0.2471,0,Solvent,O=C1CCCCC1,0.7529,0.0,Solvent,,
6652,298.15,100.0,Liquid,2,0.9160300000000002,,10.1021/acs.jced.6b00606,C1CCOCC1,0.5009,0,Solvent,O=C1CCCCC1,0.4991,0.0,Solvent,,
6653,298.15,100.0,Liquid,2,0.9000800000000002,,10.1021/acs.jced.6b00606,C1CCOCC1,0.7389,0,Solvent,O=C1CCCCC1,0.2611,0.0,Solvent,,
6654,298.15,101.0,Liquid,2,,,10.1021/je025649t,C1CCOCC1,0.25,0,Solvent,O=C1CCCCC1,0.75,0.0,Solvent,0.05827,
6655,298.15,101.0,Liquid,2,,,10.1021/je025649t,C1CCOCC1,0.5,0,Solvent,O=C1CCCCC1,0.5,0.0,Solvent,0.08658,
6656,298.15,101.0,Liquid,2,,,10.1021/je025649t,C1CCOCC1,0.75,0,Solvent,O=C1CCCCC1,0.25,0.0,Solvent,0.07698,
6657,298.15,100.0,Liquid,2,0.9594500000000002,,10.1021/acs.jced.6b00606,C1COCCO1,0.2523,0,Solvent,O=C1CCCCC1,0.7477,0.0,Solvent,,
6658,298.15,100.0,Liquid,2,0.9775400000000002,,10.1021/acs.jced.6b00606,C1COCCO1,0.4875,0,Solvent,O=C1CCCCC1,0.5125,0.0,Solvent,,
6659,298.15,100.0,Liquid,2,1.0030000000000003,,10.1021/acs.jced.6b00606,C1COCCO1,0.7682,0,Solvent,O=C1CCCCC1,0.2318,0.0,Solvent,,
6660,298.15,101.3,Liquid,2,,,10.1021/je034037l,C1COCCO1,0.25,0,Solvent,O=C1CCCCC1,0.75,0.0,Solvent,0.20076,
6661,298.15,101.3,Liquid,2,,,10.1021/je034037l,C1COCCO1,0.5,0,Solvent,O=C1CCCCC1,0.5,0.0,Solvent,0.28584,
6662,298.15,101.3,Liquid,2,,,10.1021/je034037l,C1COCCO1,0.75,0,Solvent,O=C1CCCCC1,0.25,0.0,Solvent,0.23662,
6663,298.15,100.0,Liquid,2,0.9616800000000002,,10.1021/acs.jced.6b00606,C1COCCO1,0.2555,0,Solvent,O=C1CCCCCC1,0.7445,0.0,Solvent,,
6664,298.15,100.0,Liquid,2,0.9994100000000002,,10.1021/acs.jced.6b00606,C1COCCO1,0.7489,0,Solvent,O=C1CCCCCC1,0.2511,0.0,Solvent,,
6665,308.15,100.0,Liquid,2,0.9737000000000002,,10.1021/acs.jced.6b00606,C1COCCO1,0.5723,0,Solvent,O=C1CCCCCC1,0.4277,0.0,Solvent,,
6666,308.15,100.0,Liquid,2,,,10.1021/acs.jced.6b00606,C1COCCO1,0.2252,0,Solvent,O=C1CCCCCC1,0.7748,0.0,Solvent,0.0783,
6667,308.15,100.0,Liquid,2,,,10.1021/acs.jced.6b00606,C1COCCO1,0.5725,0,Solvent,O=C1CCCCCC1,0.4275,0.0,Solvent,0.1032,
6668,308.15,100.0,Liquid,2,,,10.1021/acs.jced.6b00606,C1COCCO1,0.7716,0,Solvent,O=C1CCCCCC1,0.2284,0.0,Solvent,0.0694,
6669,298.15,101.0,Liquid,2,1.9319600000000008,,10.1016/j.jct.2006.05.004,BrCCBr,0.749,0,Solvent,COC=O,0.251,0.0,Solvent,,
6670,298.15,101.0,Liquid,2,1.6620300000000003,,10.1016/j.jct.2006.05.004,BrCCBr,0.5015,0,Solvent,COC=O,0.4985,0.0,Solvent,,
6671,298.15,101.0,Liquid,2,1.06428,,10.1016/j.jct.2006.05.004,BrCCBr,0.0598,0,Solvent,COC=O,0.9402,0.0,Solvent,,
6672,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.7574,0,Solvent,COC=O,0.2426,0.0,Solvent,0.653,
6673,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.5281,0,Solvent,COC=O,0.4719,0.0,Solvent,0.8123,
6674,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.0595,0,Solvent,COC=O,0.9405,0.0,Solvent,0.1715,
6675,298.15,101.0,Liquid,2,1.8774400000000004,,10.1016/j.jct.2006.05.004,BrCCBr,0.7537,0,Solvent,COC(C)=O,0.2463,0.0,Solvent,,
6676,298.15,101.0,Liquid,2,1.5834900000000005,,10.1016/j.jct.2006.05.004,BrCCBr,0.5121,0,Solvent,COC(C)=O,0.4879,0.0,Solvent,,
6677,298.15,101.0,Liquid,2,1.2862400000000005,,10.1016/j.jct.2006.05.004,BrCCBr,0.2752,0,Solvent,COC(C)=O,0.7248,0.0,Solvent,,
6678,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.7209,0,Solvent,COC(C)=O,0.2791,0.0,Solvent,0.2594,
6679,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.4855,0,Solvent,COC(C)=O,0.5145,0.0,Solvent,0.2577,
6680,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.2508,0,Solvent,COC(C)=O,0.7492,0.0,Solvent,0.1202,
6681,298.15,101.0,Liquid,2,1.7174300000000005,,10.1016/j.jct.2006.05.004,BrCCCBr,0.7138,0,Solvent,COC(C)=O,0.2862,0.0,Solvent,,
6682,298.15,101.0,Liquid,2,1.5338800000000006,,10.1016/j.jct.2006.05.004,BrCCCBr,0.5256,0,Solvent,COC(C)=O,0.4744,0.0,Solvent,,
6683,298.15,101.0,Liquid,2,1.2277600000000002,,10.1016/j.jct.2006.05.004,BrCCCBr,0.2435,0,Solvent,COC(C)=O,0.7565,0.0,Solvent,,
6684,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCCBr,0.7594,0,Solvent,COC(C)=O,0.2406,0.0,Solvent,0.313,
6685,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCCBr,0.5042,0,Solvent,COC(C)=O,0.4958,0.0,Solvent,0.3912,
6686,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCCBr,0.2313,0,Solvent,COC(C)=O,0.7687,0.0,Solvent,0.2115,
6687,298.15,101.0,Liquid,2,1.7949900000000003,,10.1016/j.jct.2006.05.004,BrCCBr,0.7286,0,Solvent,CCC(=O)OC,0.2714,0.0,Solvent,,
6688,298.15,101.0,Liquid,2,1.4941800000000005,,10.1016/j.jct.2006.05.004,BrCCBr,0.4944,0,Solvent,CCC(=O)OC,0.5056,0.0,Solvent,,
6689,298.15,101.0,Liquid,2,1.2059400000000002,,10.1016/j.jct.2006.05.004,BrCCBr,0.257,0,Solvent,CCC(=O)OC,0.743,0.0,Solvent,,
6690,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.2446,0,Solvent,CCC(=O)OC,0.7554,0.0,Solvent,0.09,
6691,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.5086,0,Solvent,CCC(=O)OC,0.4914,0.0,Solvent,0.0195,
6692,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.05.004,BrCCBr,0.7852,0,Solvent,CCC(=O)OC,0.2148,0.0,Solvent,-0.0281,
6693,298.15,100.0,Liquid,2,1.0297000000000005,,10.1016/j.jct.2013.12.006,CNC=O,0.7463,0,Solvent,Cc1ccccc1Cl,0.2537,0.0,Solvent,,
6694,298.15,100.0,Liquid,2,1.0502000000000002,,10.1016/j.jct.2013.12.006,CNC=O,0.4987,0,Solvent,Cc1ccccc1Cl,0.5013,0.0,Solvent,,
6695,298.15,100.0,Liquid,2,1.0661000000000005,,10.1016/j.jct.2013.12.006,CNC=O,0.2395,0,Solvent,Cc1ccccc1Cl,0.7605,0.0,Solvent,,
6696,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CNC=O,0.7476,0,Solvent,Cc1ccccc1Cl,0.2524,0.0,Solvent,0.374,
6697,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CNC=O,0.5147,0,Solvent,Cc1ccccc1Cl,0.4853,0.0,Solvent,0.49,
6698,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CNC=O,0.2656,0,Solvent,Cc1ccccc1Cl,0.7344,0.0,Solvent,0.379,
6699,298.15,100.0,Liquid,2,0.9898800000000002,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.7512,0,Solvent,Cc1ccccc1Cl,0.2488,0.0,Solvent,,
6700,298.15,100.0,Liquid,2,1.0247000000000004,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.5035,0,Solvent,Cc1ccccc1Cl,0.4965,0.0,Solvent,,
6701,308.15,100.0,Liquid,2,1.0415000000000003,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.2737,0,Solvent,Cc1ccccc1Cl,0.7263,0.0,Solvent,,
6702,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.7679,0,Solvent,Cc1ccccc1Cl,0.2321,0.0,Solvent,0.436,
6703,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.5118,0,Solvent,Cc1ccccc1Cl,0.4882,0.0,Solvent,0.545,
6704,308.15,100.0,Liquid,2,,,10.1016/j.jct.2013.12.006,CN(C)C=O,0.2743,0,Solvent,Cc1ccccc1Cl,0.7257,0.0,Solvent,0.373,
6705,298.15,101.0,Liquid,2,0.8045220000000003,,10.1021/je5007604,CCC(C)=O,0.2069,0,Solvent,CCCCO,0.7931,0.0,Solvent,,
6706,298.15,101.0,Liquid,2,0.8027400000000002,,10.1021/je5007604,CCC(C)=O,0.5002,0,Solvent,CCCCO,0.4998,0.0,Solvent,,
6707,298.15,101.0,Liquid,2,0.8015550000000001,,10.1021/je5007604,CCC(C)=O,0.7008,0,Solvent,CCCCO,0.2992,0.0,Solvent,,
6708,303.0,101.0,Liquid,2,,,10.1016/j.jct.2007.06.009,CCC(C)=O,0.711,0,Solvent,CCCCO,0.289,0.0,Solvent,1.177,
6709,303.0,101.0,Liquid,2,,,10.1016/j.jct.2007.06.009,CCC(C)=O,0.486,0,Solvent,CCCCO,0.514,0.0,Solvent,1.467,
6710,303.0,101.0,Liquid,2,,,10.1016/j.jct.2007.06.009,CCC(C)=O,0.231,0,Solvent,CCCCO,0.769,0.0,Solvent,1.123,
6711,298.15,101.0,Liquid,2,0.6892400000000002,,10.1016/j.jct.2009.06.001,CCCCCCC,0.913667,0,Solvent,c1ccccc1,0.086333,0.0,Solvent,,
6712,308.15,101.0,Liquid,2,0.7409000000000001,,10.1007/s10765-009-0667-2,CCCCCCC,0.4922,0,Solvent,c1ccccc1,0.5078,0.0,Solvent,,
6713,308.15,101.0,Liquid,2,0.7855000000000002,,10.1007/s10765-009-0667-2,CCCCCCC,0.2737,0,Solvent,c1ccccc1,0.7263,0.0,Solvent,,
6714,303.15,101.0,Liquid,2,,,10.1016/j.tca.2013.01.028,CCCCCCC,0.7519,0,Solvent,c1ccccc1,0.2481,0.0,Solvent,0.6047,
6715,303.15,101.0,Liquid,2,,,10.1016/j.tca.2013.01.028,CCCCCCC,0.5,0,Solvent,c1ccccc1,0.5,0.0,Solvent,0.9235,
6716,303.15,101.0,Liquid,2,,,10.1016/j.tca.2013.01.028,CCCCCCC,0.2424,0,Solvent,c1ccccc1,0.7576,0.0,Solvent,0.7775,
6717,298.15,101.0,Liquid,2,0.7117300000000002,,10.1021/je900496t,CC(C)CC(C)(C)C,0.7,0,Solvent,CCCCOCCCC,0.3,0.0,Solvent,,
6718,298.15,101.0,Liquid,2,0.7348100000000001,,10.1021/je900496t,CC(C)CC(C)(C)C,0.3997,0,Solvent,CCCCOCCCC,0.6003,0.0,Solvent,,
6719,298.15,101.0,Liquid,2,0.7497500000000001,,10.1021/je900496t,CC(C)CC(C)(C)C,0.2,0,Solvent,CCCCOCCCC,0.8,0.0,Solvent,,
6720,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2009.11.010,CC(C)CC(C)(C)C,0.7005,0,Solvent,CCCCOCCCC,0.2995,0.0,Solvent,0.10948,
6721,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2009.11.010,CC(C)CC(C)(C)C,0.4004,0,Solvent,CCCCOCCCC,0.5996,0.0,Solvent,0.11538,
6722,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2009.11.010,CC(C)CC(C)(C)C,0.2004,0,Solvent,CCCCOCCCC,0.7996,0.0,Solvent,0.07397,
6723,298.15,101.0,Liquid,2,1.0222800000000003,,10.1021/je060032n,NCCNCCO,0.07,0,Solvent,O,0.93,0.0,Solvent,,
6724,298.15,101.0,Liquid,2,1.0318300000000002,,10.1021/je060032n,NCCNCCO,0.7997,0,Solvent,O,0.2003,0.0,Solvent,,
6725,313.15,101.0,Liquid,2,1.0370100000000002,,10.1021/je060032n,NCCNCCO,0.3997,0,Solvent,O,0.6003,0.0,Solvent,,
6726,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.03.010,NCCNCCO,0.0699,0,Solvent,O,0.9301,0.0,Solvent,-1.713,
6727,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.03.010,NCCNCCO,0.77,0,Solvent,O,0.23,0.0,Solvent,-1.711,
6728,313.15,101.0,Liquid,2,,,10.1016/j.jct.2007.03.010,NCCNCCO,0.4001,0,Solvent,O,0.5999,0.0,Solvent,-4.15,
6729,298.15,101.0,Liquid,2,1.1777100000000005,,10.1016/j.jct.2006.10.008,COC=O,0.2795,0,Solvent,ClCCCl,0.7205,0.0,Solvent,,
6730,298.15,101.0,Liquid,2,1.1269600000000004,,10.1016/j.jct.2006.10.008,COC=O,0.4725,0,Solvent,ClCCCl,0.5275,0.0,Solvent,,
6731,298.15,101.0,Liquid,2,1.0461600000000004,,10.1016/j.jct.2006.10.008,COC=O,0.753,0,Solvent,ClCCCl,0.247,0.0,Solvent,,
6732,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.2508,0,Solvent,ClCCCl,0.7492,0.0,Solvent,0.0793,
6733,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.4874,0,Solvent,ClCCCl,0.5126,0.0,Solvent,0.1028,
6734,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.7322,0,Solvent,ClCCCl,0.2678,0.0,Solvent,0.0733,
6735,298.15,101.0,Liquid,2,1.1395000000000002,,10.1016/j.jct.2006.10.008,COC=O,0.244,0,Solvent,ClCCCCl,0.756,0.0,Solvent,,
6736,298.15,101.0,Liquid,2,1.08831,,10.1016/j.jct.2006.10.008,COC=O,0.5138,0,Solvent,ClCCCCl,0.4862,0.0,Solvent,,
6737,298.15,101.0,Liquid,2,1.03754,,10.1016/j.jct.2006.10.008,COC=O,0.7384,0,Solvent,ClCCCCl,0.2616,0.0,Solvent,,
6738,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.2024,0,Solvent,ClCCCCl,0.7976,0.0,Solvent,0.2064,
6739,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.5024,0,Solvent,ClCCCCl,0.4976,0.0,Solvent,0.3503,
6740,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,COC=O,0.7674,0,Solvent,ClCCCCl,0.2326,0.0,Solvent,0.2841,
6741,298.15,101.0,Liquid,2,1.1687800000000002,,10.1016/j.jct.2006.10.008,CCOC=O,0.2317,0,Solvent,ClCCCl,0.7683,0.0,Solvent,,
6742,298.15,101.325,Liquid,2,1.06852,,10.1016/j.jct.2005.03.020,CCOC=O,0.5246,0,Solvent,ClCCCl,0.4754,0.0,Solvent,,
6743,298.15,101.325,Liquid,2,0.9922300000000004,,10.1016/j.jct.2005.03.020,CCOC=O,0.758,0,Solvent,ClCCCl,0.242,0.0,Solvent,,
6744,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,CCOC=O,0.2551,0,Solvent,ClCCCl,0.7449,0.0,Solvent,-0.1475,
6745,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,CCOC=O,0.5094,0,Solvent,ClCCCl,0.4906,0.0,Solvent,-0.2501,
6746,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,CCOC=O,0.7374,0,Solvent,ClCCCl,0.2626,0.0,Solvent,-0.2029,
6747,298.15,101.0,Liquid,2,1.1039800000000002,,10.1016/j.jct.2006.10.008,CCCOC=O,0.3685,0,Solvent,ClCCCl,0.6315,0.0,Solvent,,
6748,298.15,101.0,Liquid,2,1.06509,,10.1016/j.jct.2006.10.008,CCCOC=O,0.4826,0,Solvent,ClCCCl,0.5174,0.0,Solvent,,
6749,298.15,101.0,Liquid,2,0.9873800000000004,,10.1016/j.jct.2006.10.008,CCCOC=O,0.7294,0,Solvent,ClCCCl,0.2706,0.0,Solvent,,
6750,298.15,101.0,Liquid,2,,,10.1016/j.jct.2006.10.008,CCCOC=O,0.483,0,Solvent,ClCCCl,0.517,0.0,Solvent,-0.4196,
6751,298.15,101.0,Liquid,2,,,10.1016/j.jct.2008.10.007,CCCOC=O,0.3675,0,Solvent,ClCCCl,0.6325,0.0,Solvent,-0.2,
6752,298.15,101.0,Liquid,2,,,10.1016/j.jct.2008.10.007,CCCOC=O,0.7385,0,Solvent,ClCCCl,0.2615,0.0,Solvent,-0.205,
6753,297.71,101.0,Liquid,2,0.7932000000000002,,10.1021/je300670n,CCC(C)(C)O,0.7994,0,Solvent,CCOC(C)(C)CC,0.2006,0.0,Solvent,,
6754,297.71,101.0,Liquid,2,0.7789000000000001,,10.1021/je300670n,CCC(C)(C)O,0.4987,0,Solvent,CCOC(C)(C)CC,0.5013,0.0,Solvent,,
6755,297.71,101.0,Liquid,2,0.7709000000000001,,10.1021/je300670n,CCC(C)(C)O,0.2997,0,Solvent,CCOC(C)(C)CC,0.7003,0.0,Solvent,,
6756,298.15,101.0,Liquid,2,,,10.1021/je300670n,CCC(C)(C)O,0.7994,0,Solvent,CCOC(C)(C)CC,0.2006,0.0,Solvent,0.448,
6757,298.15,101.0,Liquid,2,,,10.1021/je300670n,CCC(C)(C)O,0.4987,0,Solvent,CCOC(C)(C)CC,0.5013,0.0,Solvent,0.8937,
